,id,home,away,exhibition,variable,goal
2278,328,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal1," ALEXANDER SORLOTH,57.dk"
2653,703,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal1," BENIK TUNANI AFOBE,87.dk"
3370,1420,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal1," HUGO RODALLEGA MARTINEZ,84.dk"
3785,1835,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal1,
4228,328,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal2,
4603,703,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal2,
5320,1420,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal2," OGENYI EDDY ONAZI,90.dk"
7270,1420,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,TRABZONSPOR A.Ş. - GENÇLERBİRLİĞİ,h_goal3,
15762,162,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,a_goal0,"YASİN ÖZTEKİN,8.dk"
16199,599,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,a_goal0,"CAMERON ZISHAN RANA JEROME,31.dk"
17712,162,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,a_goal1," YASİN ÖZTEKİN,28.dk"
18149,599,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,a_goal1,
19662,162,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,a_goal2,
162,162,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,h_goal0,"BURAK YILMAZ,66.dk"
896,896,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,h_goal0,"CALEB ANSAH EKUBAN,28.dk"
2112,162,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,h_goal1,
2846,896,TRABZONSPOR A.Ş.,GÖZTEPE A.Ş.,TRABZONSPOR A.Ş. - GÖZTEPE A.Ş.,h_goal1,
16514,914,TRABZONSPOR A.Ş.,HES KABLO KAYSERİSPOR,TRABZONSPOR A.Ş. - HES KABLO KAYSERİSPOR,a_goal0,"MUĞDAT ÇELİK,6.dk"
18464,914,TRABZONSPOR A.Ş.,HES KABLO KAYSERİSPOR,TRABZONSPOR A.Ş. - HES KABLO KAYSERİSPOR,a_goal1,
914,914,TRABZONSPOR A.Ş.,HES KABLO KAYSERİSPOR,TRABZONSPOR A.Ş. - HES KABLO KAYSERİSPOR,h_goal0,"ANASTASIOS BAKASETAS,29.dk"
2864,914,TRABZONSPOR A.Ş.,HES KABLO KAYSERİSPOR,TRABZONSPOR A.Ş. - HES KABLO KAYSERİSPOR,h_goal1,
1106,1106,TRABZONSPOR A.Ş.,KARDEMİR KARABÜKSPOR,TRABZONSPOR A.Ş. - KARDEMİR KARABÜKSPOR,h_goal0,"OKAY YOKUŞLU,55.dk"
1580,1580,TRABZONSPOR A.Ş.,KARDEMİR KARABÜKSPOR,TRABZONSPOR A.Ş. - KARDEMİR KARABÜKSPOR,h_goal0,"JOAO PEDRO DA SILVA PEREIRA,65.dk"
3056,1106,TRABZONSPOR A.Ş.,KARDEMİR KARABÜKSPOR,TRABZONSPOR A.Ş. - KARDEMİR KARABÜKSPOR,h_goal1,
3530,1580,TRABZONSPOR A.Ş.,KARDEMİR KARABÜKSPOR,TRABZONSPOR A.Ş. - KARDEMİR KARABÜKSPOR,h_goal1," YUSUF YAZICI,88.dk"
5480,1580,TRABZONSPOR A.Ş.,KARDEMİR KARABÜKSPOR,TRABZONSPOR A.Ş. - KARDEMİR KARABÜKSPOR,h_goal2," JOAO PEDRO DA SILVA PEREIRA,90+2.dk"
7430,1580,TRABZONSPOR A.Ş.,KARDEMİR KARABÜKSPOR,TRABZONSPOR A.Ş. - KARDEMİR KARABÜKSPOR,h_goal3,
15662,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal0,"SAMUEL EMEM EDUOK,29.dk"
16515,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal0,"MİCKAEL SYLVAİN TIRPAN,8.dk"
17017,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal0,"MBAYE DIAGNE,10.dk"
17379,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal0,"EREN DERDİYOK,13.dk"
17612,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal1," MAHMOUD AHMED IBRAHIM HASSAN,37.dk"
18465,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal1," YUSUF ERDOĞAN,41.dk"
18967,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal1," MAHMOUD AHMED IBRAHIM HASSAN,22.dk"
19329,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal1," YONATHAN ALEXANDER DEL VALLE RODRIGUEZ,33.dk"
19562,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal2,
20415,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal2," BANGALY FODE KOITA,90+3.dk"
20917,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal2," BERNARD MENSAH,45.dk"
21279,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal2," EREN DERDİYOK,40.dk"
22365,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal3,
22867,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal3," MAHMOUD AHMED IBRAHIM HASSAN,58.dk"
23229,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal3," EZEQUIEL OSCAR SCARIONE,83.dk"
24817,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal4," MBAYE DIAGNE,74.dk"
25179,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal4," ADEM BÜYÜK,85.dk"
26767,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal5,
27129,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal5," CHRISTIAN CHAGAS TAROUCO,89.dk"
29079,1779,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,a_goal6,
62,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal0,"BURAK YILMAZ,43.dk"
420,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal0,"JOSE ERNESTO SOSA,24.dk"
915,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal0,"SERKAN ASAN,23.dk"
1067,1067,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal0,"OGENYI EDDY ONAZI,21.dk"
1417,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal0,"FILIP NOVAK,17.dk"
2012,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal1," HUGO RODALLEGA MARTINEZ,52.dk"
2370,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal1," ALEXANDER SORLOTH,27.dk"
2865,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal1," ANTHONY NNADUZOR NWAKAEME,31.dk"
3017,1067,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal1," OGENYI EDDY ONAZI,90+2.dk"
3367,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal1," FILIP NOVAK,48.dk"
3962,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal2," HUGO RODALLEGA MARTINEZ,72.dk"
4320,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal2," ANTHONY NNADUZOR NWAKAEME,29.dk"
4815,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal2," ANTHONY NNADUZOR NWAKAEME,38.dk"
4967,1067,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal2,
5317,1417,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal2,
5912,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal3," BURAK YILMAZ,74.dk"
6270,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal3," ALEXANDER SORLOTH,55.dk"
6765,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal3," EDGAR MIGUEL IE,87.dk"
7862,62,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal4,
8220,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal4," ANTHONY NNADUZOR NWAKAEME,83.dk"
8715,915,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal4,
10170,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal5," ALEXANDER SORLOTH,88.dk"
12120,420,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş. - KASIMPAŞA A.Ş.,h_goal6,
16723,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal0,"DENİZ TÜRÜÇ,6.dk"
17332,1732,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal0,"ZEKİ YAVRU,78.dk"
17405,1805,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal0,"ZEKİ YAVRU,78.dk"
18673,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal1," ADEWOLE RAHEEM LAWAL,41.dk"
19282,1732,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal1,
19355,1805,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal1,
20623,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal2," ADEWOLE RAHEEM LAWAL,74.dk"
22573,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,a_goal3,
1123,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal0,"HUGO RODALLEGA MARTINEZ,33.dk"
1564,1564,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal0,"ABDÜLKADİR ÖMÜR,53.dk"
1732,1732,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal0,"MARKO MARIN,35.dk"
1805,1805,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal0,"MARKO MARIN,35.dk"
3073,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal1," UĞUR DEMİROK,44.dk"
3514,1564,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal1," YUSUF YAZICI,62.dk"
3682,1732,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal1," SEFA YILMAZ,40.dk"
3755,1805,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal1," SEFA YILMAZ,40.dk"
5023,1123,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal2,
5464,1564,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal2," BURAK YILMAZ,66.dk"
5632,1732,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal2,
5705,1805,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal2,
7414,1564,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal3," BURAK YILMAZ,75.dk"
9364,1564,TRABZONSPOR A.Ş.,KAYSERİSPOR,TRABZONSPOR A.Ş. - KAYSERİSPOR,h_goal4,
1894,1894,TRABZONSPOR A.Ş.,MEDICANA SİVASSPOR,TRABZONSPOR A.Ş. - MEDICANA SİVASSPOR,h_goal0,"AYTAÇ KARA,61.dk"
3844,1894,TRABZONSPOR A.Ş.,MEDICANA SİVASSPOR,TRABZONSPOR A.Ş. - MEDICANA SİVASSPOR,h_goal1,
15864,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"İRFAN CAN KAHVECİ,33.dk"
16103,503,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"DEMBA BA,56.dk"
16629,1029,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"İRFAN CAN KAHVECİ,32.dk"
16957,1357,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"SHEYI EMMANUEL ADEBAYOR,35.dk"
17264,1664,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"YALÇIN AYHAN,8.dk"
17814,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal1," GAEL DİMİTRİ CLICHY,43.dk"
18053,503,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal1," MARTIN SKRTEL,62.dk"
18579,1029,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal1," EDIN VISCA,54.dk"
18907,1357,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal1,
19214,1664,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal1,
19764,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal2," EDIN VISCA,86.dk"
20003,503,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal2,
20529,1029,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal2,
21714,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_goal3,
264,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_goal0,"CALEB ANSAH EKUBAN,48.dk"
1664,1664,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_goal0,"SERGE OGNADON AKAKPO,36.dk"
2214,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_goal1," CALEB ANSAH EKUBAN,49.dk"
3614,1664,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_goal1,
4164,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_goal2," YUSUF YAZICI,80.dk"
6114,264,TRABZONSPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,TRABZONSPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_goal3,
1844,1844,TRABZONSPOR A.Ş.,MERSİN İDMANYURDU,TRABZONSPOR A.Ş. - MERSİN İDMANYURDU,h_goal0,"OSCAR RENE CARDOZO MARIN,48.dk"
3794,1844,TRABZONSPOR A.Ş.,MERSİN İDMANYURDU,TRABZONSPOR A.Ş. - MERSİN İDMANYURDU,h_goal1,
16187,587,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,a_goal0,"GERSON LEAL RODRIGUES GEOUVEIA,63.dk"
16390,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,a_goal0,"İBRAHİM AKDAĞ,25.dk"
18137,587,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,a_goal1,
18340,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,a_goal1,
137,137,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal0,"HUGO RODALLEGA MARTINEZ,6.dk"
587,587,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal0,"ALEXANDER SORLOTH,3.dk"
790,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal0,"CALEB ANSAH EKUBAN,9.dk"
2087,137,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal1,
2537,587,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal1,
2740,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal1," CALEB ANSAH EKUBAN,28.dk"
4690,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal2," JORGE DJANINY TAVARES SEMEDO,30.dk"
6640,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal3," EDGAR MIGUEL IE,90+4.dk"
8590,790,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,TRABZONSPOR A.Ş. - MKE ANKARAGÜCÜ,h_goal4,
16714,1114,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal0,"PAPA ALIOUNE NDIAYE,34.dk"
17211,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal0,"MUSA ÇAĞIRAN,7.dk"
17372,1772,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal0,"RAUL ANDREI RUSESCU,40.dk"
18664,1114,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal1," RAUL ANDREI RUSESCU,89.dk"
19161,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal1,
19322,1772,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal1," RAUL ANDREI RUSESCU,51.dk"
20614,1114,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal2,
21272,1772,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_goal2,
1611,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal0,"JOAO PEDRO DA SILVA PEREIRA,28.dk"
1772,1772,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal0,"SEFA YILMAZ,47.dk"
3561,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal1," DAME N'DOYE,38.dk"
3722,1772,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal1,
5511,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal2," BURAK YILMAZ,41.dk"
7461,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal3," JOAO PEDRO DA SILVA PEREIRA,57.dk"
9411,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal4," YUSUF YAZICI,70.dk"
11361,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal5," BURAK YILMAZ,90+3.dk"
13311,1611,TRABZONSPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,TRABZONSPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_goal6,
17119,1519,TRABZONSPOR A.Ş.,TELESET MOBİLYA AKHİSARSPOR,TRABZONSPOR A.Ş. - TELESET MOBİLYA AKHİSARSPOR,a_goal0,"SERGIO ANTONIO BORGES JUNIOR,8.dk"
19069,1519,TRABZONSPOR A.Ş.,TELESET MOBİLYA AKHİSARSPOR,TRABZONSPOR A.Ş. - TELESET MOBİLYA AKHİSARSPOR,a_goal1," DANIEL ALEXANDER LARSSON,45.dk"
21019,1519,TRABZONSPOR A.Ş.,TELESET MOBİLYA AKHİSARSPOR,TRABZONSPOR A.Ş. - TELESET MOBİLYA AKHİSARSPOR,a_goal2," PAULO HENRIQUE CARNEIRO FILHO,52.dk"
