,id,home,away,exhibition,variable,sub_player
22575,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub1,KENAN HORIC
24525,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub2,MILAN JEVTOVIC
8075,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub4,HASAN AYAROĞLU
28425,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub4,AMADAIYA RENNIE
23083,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub1,YUSUF ÇELİK
13333,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub6,MAYELE FABRİCE NSAKALA
2225,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub1,FILIPE AUGUSTO CARVALHO SOUZA
30883,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub5,MUSTAFA İNAN
3075,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub1,BERKAN EMİR
7483,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub3,FRANCISCO WANDERSON DO CARMO CARNEIRO
33425,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub7,MEVLÜT ERDİNÇ
35375,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub8,MUSA NİZAM
2287,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub1,ERAY BİRNİÇAN
30375,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub5,DENİZ KADAH
10875,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub5,MAMADOU FOFANA
20625,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub0,FERHAT KAPLAN
12825,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub6,JONATHAN SERGE FOLLY AYITE
275,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub0,İSMAİL ÜNAL
17825,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub9,CENK AHMET ALKILIÇ
5025,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub2,BİROL PARLAK
10087,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub5,UMUT GÜNEŞ
5533,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub2,BİROL PARLAK
3583,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub1,ISAAC SACKEY
19837,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub0,RUUD JORGE BOFFIN
6187,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub3,PAPISS DEMBA CISSE
15937,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub8,VEYSEL KARANİ ÜNAL
33487,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub7,LUIS FRANCISCO GRANDO
25033,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub2,CHARLES FERNANDO BASILIO DA SILVA
4237,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub2,CEYHUN GÜLSELAM
17887,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub9,HAMZA ÖZDEMİR
6125,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub3,KAAN KANAK
337,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub0,HAYDAR YILMAZ
26475,1125,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub3,SAKIB AYTAÇ
13987,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub7,MUSA ÇAĞIRAN
37387,337,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub9,HARUN ALPSOY
13925,275,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,h_sub7,ANTENOR JUNIOR FERNANDES DA SILVA VITORIA
36733,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub8,OĞUZHAN KOLAK
26983,1633,AYTEMİZ ALANYASPOR,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR - ANTALYASPOR A.Ş.,a_sub3,MAICON MARQUES BITENCOURT
18479,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub9,TAYFUR BİNGÖL
32129,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub6,RUBEN TIAGO RODRIGUES RIBEIRO
28229,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub4,BURAK CAN ÇAMOĞLU
6779,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub3,CEYHUN GÜLSELAM
4829,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub2,FATİH AKSOY
37979,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub9,MİRKAN AYDIN
20429,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub0,AKIN ALKAN
16529,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub8,EFKAN BEKİROĞLU
34079,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub7,BABAJIDE DAVID AKINTOLA
36029,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub8,AARON SALEM BOUPENDZA
14579,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub7,BERKAN İSMAİL KUTLU
12629,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub6,HASAN AYAROĞLU
8729,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub4,ELHADJI BABACAR KHOUMA
929,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub0,UFUK CEYLAN
30179,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub5,ABDURRAHMAN CANLI
22379,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub1,SONER ÖRNEK
26279,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub3,ALEXANDROS KATRANIS
24329,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,a_sub2,JEAN CLAUDE BILLONG
2879,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub1,AHMET GÜLAY
10679,929,AYTEMİZ ALANYASPOR,ATAKAŞ HATAYSPOR,AYTEMİZ ALANYASPOR - ATAKAŞ HATAYSPOR,h_sub5,MUSTAFA PEKTEMEK
27405,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub4,ALİ ÇAMDALI
15010,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub7,TAHA YALÇINER
30310,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub5,HALİL İBRAHİM SÖNMEZ
22810,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub1,VOLKAN FINDIKLI
30610,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub5,ORKAN ÇINAR
11805,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub6,TAHA YALÇINER
29355,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub5,CHRISTOPHER PAOLO CESAR HURTADO HUERTAS
26710,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub3,JENS JONSSON
24760,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub2,SELİM AY
21555,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub1,MÜCAHİT ATALAY
31305,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub6,AMIR HADZIAHMETOVIC
20860,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub0,EMRULLAH ŞALK
32560,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub6,AMIR HADZIAHMETOVIC
3010,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub1,ERHAN KARTAL
5260,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub2,BERKAN EMİR
7210,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub3,BİROL PARLAK
20560,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub0,KAYA TARAKCI
26410,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub3,MARC GHISLAIN KIBONG A MBAMBA
9855,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub5,ANTENOR JUNIOR FERNANDES DA SILVA VITORIA
16960,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub8,FILIPE AUGUSTO CARVALHO SOUZA
28360,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub4,ALBAN MEHA
36460,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub8,MUSA ARAZ
1060,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub0,ZDENEK ZLAMAL
4960,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub2,MAYELE FABRİCE NSAKALA
23505,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub2,ADIS JAHOVIC
18910,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub9,FRANCISCO WANDERSON DO CARMO CARNEIRO
25455,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub3,ABDOU RAZACK TRAORE
7905,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub4,EMRE BEKİR
13060,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub6,EMRE NEFİZ
3310,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub1,MURAT SEVİMLER
6910,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub3,CARLOS GARCIA BADIAS
34510,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub7,VEDAT BORA
11110,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub5,MAMADOU FOFANA
33255,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub7,LEONARD ZUTA
35205,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub8,MÜCAHİT CAN AKÇAY
10810,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub5,WILDE DONALD GUERRIER
24460,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub2,DIMITAR DIMITROV RANGELOV
32260,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub6,IOAN HORA
1360,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub0,UFUK CEYLAN
12760,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub6,JONATHAN SERGE FOLLY AYITE
105,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub0,UFUK CEYLAN
4005,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub2,HASAN AYAROĞLU
22510,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub1,SELİM AY
8860,1060,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub4,GÖKAY IRAVUL
2055,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub1,WANDERSON DE SOUZA CARNEIRO
5955,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub3,GEORGIOS TZAVELLAS
9160,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,h_sub4,BARIŞ BAŞDAŞ
28660,1360,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub4,VOLKAN ŞEN
19605,105,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,AYTEMİZ ALANYASPOR - ATİKER KONYASPOR,a_sub0,MAHMUT ERTUĞRUL TAŞKIRAN
8353,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub4,MUSTAFA PEKTEMEK
7031,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub3,EMRE NEFİZ
28481,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub4,ÖMER HASAN ŞİŞMANOĞLU
11718,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub6,HASAN AYAROĞLU
31822,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub6,DOMAGOJ VIDA
37603,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub9,KEVIN PRINCE BOATENG
9215,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub4,GUY LUCIEN MICHEL LANDEL
25368,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub3,ATIBA HUTCHINSON
2503,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub1,SALİH UÇAN
6403,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub3,KAAN KANAK
27922,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub4,NECİP UYSAL
23418,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub2,FATİH AKSOY
30431,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub5,GÖKHAN İNLER
36515,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub8,GARY ALEXIS MEDEL SOTO
20681,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub0,TOLGA ZENGİN
33168,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub7,CYLE CHRISTOPHER LARIN
26531,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub3,ANDREAS BECK
29872,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub5,MAYELE FABRİCE NSAKALA
8422,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub4,EFKAN BEKİROĞLU
1415,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub0,UFUK CEYLAN
32381,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub6,NECİP UYSAL
19518,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub0,TOLGA ZENGİN
21468,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub1,UTKU YUVAKURAN
1181,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub0,HAYDAR YILMAZ
15065,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub7,YUSUF SERDAR ÇOBAN
35653,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub8,ABDOULAY DIABY
37672,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub9,SERDAR SAATÇI
7265,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub3,CENK AHMET ALKILIÇ
20915,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub0,TOLGA ZENGİN
8981,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub4,NURU SULEY
622,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub0,AHMET ÇAĞRI GÜNEY
24022,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub2,GÜVEN YALÇIN
23953,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub2,GÜVEN YALÇIN
32615,1415,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub6,ALVARO NEGREDO SANCHEZ
15618,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub8,TAHA YALÇINER
29803,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub5,ADEM LJAJIC
12881,1181,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub6,GLYNOR ORVİL PLET
9768,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub5,LUCAS MARTIN VILLAFANEZ
25972,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub3,OĞUZHAN ÖZYAKUP
33703,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub7,RIDVAN YILMAZ
31753,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub6,PEDRO MIGUEL BRAGA REBOCHO
553,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub0,CENK GÖNEN
27853,553,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,a_sub4,NECİP UYSAL
3918,18,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub2,IOANNIS MANIATIS
6472,622,AYTEMİZ ALANYASPOR,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR - BEŞİKTAŞ A.Ş.,h_sub3,HASAN AYAROĞLU
